Date,Fintech,NASDAQ,SNP500,EMCLOUD
04/06/2020,0.0,0.0,0.0,0.0
04/07/2020,-0.031706902653559355,-0.0032831644156513518,-0.0016030527844311804,-0.018807818293078093
04/08/2020,0.059142173503972995,0.022450938263822495,0.032398805803582675,0.033467117814333536
04/09/2020,0.068774521109632,0.030371862426969765,0.047355590745115306,0.04424786724739915
04/13/2020,0.14019424632621758,0.03528007228786589,0.036772417739974195,0.05773730247291309
04/14/2020,0.2584701443870878,0.07613821672982302,0.068469234905709,0.1019761707641913
04/15/2020,0.2653178778862322,0.06065018107755016,0.04493038910554703,0.10468485655663917
04/16/2020,0.3344463991585669,0.07823850898624962,0.05100842468855271,0.11510564774486154
04/17/2020,0.4966685744565611,0.09312233576094653,0.07916871860172736,0.1456121089953566
04/20/2020,0.6079942556775426,0.08182365443201278,0.059872050907603835,0.1598124617544363
04/21/2020,0.47900093822505574,0.04422843538284704,0.027360692284164934,0.10771750476944675
04/22/2020,0.5928734831513769,0.07356526924441065,0.050918327439433364,0.1427774378172133
04/23/2020,0.5725628405788585,0.07348567064840639,0.05035143884756921,0.14290342320290828
04/24/2020,0.6322619655215218,0.09114841398871887,0.06497029036336133,0.16131528742665857
04/27/2020,0.586465767381487,0.10323456607905213,0.08064033755580557,0.18752924660739345
04/28/2020,0.5963501216839964,0.08776306718935989,0.0749752095081837,0.1617292394082288
04/29/2020,0.6086654750907317,0.12655621425621955,0.10355226048315402,0.20149562650732533
04/30/2020,0.5864182468133645,0.1233767131283876,0.0933858445398088,0.1983099960404593
05/01/2020,0.5389943865343345,0.08741172268885777,0.06270649386692528,0.16271912458154847
05/04/2020,0.6613664896126064,0.10077663547964866,0.06722281324673363,0.18836614952665487
05/05/2020,0.7324698749276608,0.11321277457504841,0.07687110126610008,0.2206814009574889
05/06/2020,0.8693757172148835,0.11893350715856688,0.06935517591281681,0.2544904791044238
05/07/2020,0.8402870081929581,0.1347640018866718,0.08165771239326625,0.3362819912890105
05/08/2020,0.8161705743681074,0.1526656644236728,0.09990694228175911,0.34136640149742625
05/11/2020,0.9259372371842447,0.1616404369753126,0.10005331594080635,0.3706760015838164
05/12/2020,0.9153465569813986,0.13765657784286067,0.07750187366532568,0.35624167596558776
05/13/2020,0.9514996365368302,0.12004307456426244,0.058685755184968436,0.33859472301213045
05/14/2020,0.9595911464498024,0.13022219238474664,0.07088692080323478,0.35383895468125703
05/15/2020,0.9945271760565482,0.13917425774000702,0.07509161185445157,0.38754904431086
05/18/2020,0.8965525389862237,0.1670099484670049,0.10895827874109121,0.37712825312263765
05/19/2020,0.9411013198767957,0.16072548505163042,0.09733151745673152,0.3924534753968538
05/20/2020,1.011312327713251,0.1848218928965717,0.1156032945713521,0.42273496274432154
05/21/2020,1.0793347534343174,0.1733347665194236,0.10693104480821258,0.4217450775710019
05/22/2020,1.138834190084057,0.178352933510614,0.10953644094601911,0.4510366797451495
05/25/2020,1.1341345740006683,0.178352933510614,0.10953644094601911,0.4510366797451495
05/26/2020,0.9756214577106403,0.18032808936960132,0.12317173846354224,0.42945718296677593
05/27/2020,0.9225024456090454,0.1894445350812608,0.1398253396542557,0.4147258917965515
05/28/2020,0.9026112040789553,0.18396383237251435,0.1374226852408149,0.4272794355854721
05/29/2020,0.9375897591945934,0.19923948169343353,0.14289634517713456,0.4951945574313379
06/01/2020,0.9358453030174028,0.20709715891014358,0.1471836177354282,0.5437799215291026
06/02/2020,1.0029278754010362,0.21421561815776013,0.15660295058867058,0.5414581908498615
06/03/2020,0.9576425172879452,0.22363404489953154,0.17238940012738269,0.5486213599222491
06/04/2020,0.8810471765533834,0.21515451136458164,0.16843996933943872,0.4870145063172673
06/05/2020,0.865669268524252,0.24021005143920426,0.19906670981802477,0.4798693351571217
06/08/2020,0.8734404648264584,0.25419546305279983,0.21350536683557841,0.5051204060329002
06/09/2020,0.8992247382458458,0.25786020709456703,0.20404103118547168,0.48999316079334787
06/10/2020,0.9084644904146184,0.26627643197874207,0.19764385153183195,0.5220474424966703
06/11/2020,0.8542227409996039,0.19960094570536557,0.12704986135747331,0.4509106943594543
06/12/2020,0.9014595397168874,0.21174250829121188,0.1417700837354483,0.47431697923040916
06/15/2020,1.0701003811151106,0.22908179749179247,0.15126072448270378,0.5226503725567835
06/16/2020,1.0750356332876323,0.2505458982781772,0.17309138876523034,0.5554245707497929
06/17/2020,1.1041365826238478,0.252398509321921,0.16886790835890753,0.5687250278967639
06/18/2020,1.2227321849307566,0.25650801823190417,0.1695624729101035,0.6026240956049098
06/19/2020,1.2727856334045788,0.2568960151091708,0.16295503579005532,0.5967657751700803
06/22/2020,1.3470276505641738,0.2708423061724823,0.17050853985355108,0.6534771966451891
06/23/2020,1.360858096829951,0.28030614730701275,0.17555041124399007,0.6499136100212375
06/24/2020,1.3261543159061122,0.25222660103628725,0.14515638380254936,0.6174183794679815
06/25/2020,1.3791315243507047,0.2658531402201463,0.15770666480422912,0.6585886037219681
06/26/2020,1.3682309883698736,0.23302458128053272,0.1296590153663013,0.6489777185846444
06/29/2020,1.3984120107712688,0.24780116591580703,0.14624882440504416,0.6158615600590329
06/30/2020,1.467545426095549,0.27113157610896876,0.16391237634656664,0.6542511068716028
07/01/2020,1.6706783306230775,0.2832454951513965,0.1697576988924272,0.7072819552931862
07/02/2020,1.7006411530363987,0.28994313081393686,0.1750698620302238,0.710170620208056
07/03/2020,1.699068324459589,0.28994313081393686,0.1750698620302238,0.710170620208056
07/06/2020,1.5851442475605473,0.3185054518250785,0.19373199945410047,0.7172707965875957
