,ADYEY,AFRM,ALKT,AVLR,BILL,BTRS,BL,BHG,CLOV,COIN,COMP,DLO,DOMA,DCT,ENV,EVER,FLT,FLYW,FCH.L,GDOT,HIPO,INTA,KPLT,LMND,LSPD,LDI,LU,MQ,MELI,MILE,ML,NCNO,OLO,OPEN,OSCR,PAGS,PAY,PAYO,PYPL,QTWO,RDFN,ROOT,SEZNL,SHOP,SOFI,SQ,STNE,UPST,VIRT,XROLF,HOOD,BLND,WPLCF,TOST,RELY,BKKT,NRDS,NU,AVDX,DAVE,EXFY
2020-08-24,41738890770.0,,,10273410678.352396,7199430620.0,74970720.0,4261155399.9999995,,,,,,,,4480861010.0,994367460.0,20180030280.0,,331461621.68733287,2868217080.0,,,1005091401.6825492,,,,,,60252939360.0,,,,,,,14363723930.0,,,233345857900.0,5136353370.0,4623674230.0,,,120103197300.0,,67323684030.00001,15434658330.0,,5104023558.778293,9378922772.410091,,,,,,,,,,,
2020-08-25,42858788500.0,,,10456423105.295204,7442462350.0,75044950.0,4253189560.0,,,,,,,,4491077780.0,1006407130.0,20369987660.0,,318713104.78969127,2857008940.0,,,1012155266.2527059,,,,,,60844984920.0,,,,,,,14668567910.0,,,236619364200.0,5114426000.0,4643569560.0,,,124654600300.0,,68747420940.0,15677006700.0,,5160134219.309206,9382298356.146,,,,,,,,,,,
2020-08-26,44553768830.0,,,10944174823.442686,7921604030.0,77049120.0,4472250160.0,,,,,,,,4480323280.0,1017899550.0,20575914910.0,,325087369.3168004,2803636830.0,,,1011650690.749418,,,,,,60443825580.0,,,,,,,14485005940.0,,,238743036800.0,5205344370.0,4671423010.0,,,130921042200.0,,68188570940.00001,15096605510.0,,5242295305.474117,9527081025.228127,,,,,,,,,,,
2020-08-27,44114890000.0,,,10970562528.839132,8156944890.0,76084150.0,4826730040.0,,,,,,,,4472795140.0,1006407130.0,20844881120.0,,339960649.1611962,2866082200.0,,,1005091401.6825492,,,,,,59721539940.0,,,,,,,14492118760.0,,,239752074600.0,5235828770.0,4610742260.0,,,126614816400.0,,69017975310.0,15609087410.0,,5208228953.965813,9706981468.062265,,,,,,,,,,,
2020-08-28,42828520990.0,,,11135700000.0,7714719420.0,75044950.0,4856886430.0,,,,,,,,4430314870.0,981780530.0,21433244700.0,,351475224.8966691,2868217080.0,,,1001054893.894183,,,,,,58603065950.0,,,,,,,14498677770.0,,,239916336600.0,5215505840.0,4805716480.0,,,125223682200.0,,69159905470.0,16013515900.0,,4989800000.0,9538073114.600107,,,,,,,,,,,
2020-08-31,42767985980.0,,,10824628512.3853,7936270840.0,76009920.0,4971253140.0,,,,,,,,4462578360.0,971382630.0,21134860310.0,,351475224.8966691,2778551940.0,,,1002064044.9007589,,,,,,58090556310.0,,,,,,,13819820880.0,,,239517414600.0,5203205110.0,4732103770.0,,,128151007800.0,,70769925710.0,15744925990.0,,5088334000.650499,9635410131.50832,,,,,,,,,,,
2020-09-01,42889056000.0,,,11444300000.0,7884153480.0,77049120.0,5167554190.0,,,,,,,,4540010740.0,1064142830.0,21012144480.0,,331925212.7400924,2936533380.0,,,1009127909.4709154,,,,,,60112260180.0,,,,,,,14364218190.0,,,245137520500.0,5344930820.0,4972837230.0,,,136310507300.0,,73919001120.0,16303716500.0,,5257747794.881072,9517078858.02469,,,,,,,,,,,
2020-09-02,43055527290.0,,,11775142467.534813,8021262220.0,76752210.0,5278506960.0,,,,,,,,4564208360.0,1122973050.0,21319774580.0,,335750206.661804,2933331060.0,,,1009026955.8750831,,,,,,59451117780.0,,,,,,,13928044440.0,,,247355057100.0,5328351580.0,5078282470.0,,,129132791500.0,,72242451110.0,16170965160.0,,4968168174.826453,9841608809.715513,,,,,,,,,,,
2020-09-03,40361719250.0,,,10980787602.81589,7226672970.0,77197580.0,4885904850.0,,,,,,,,4369551970.0,1051008640.0,20690225550.0,,374850230.97495747,2792962410.0,,,1009127909.4709154,,,,,,54040686280.0,,,,,,,13058976450.0,,,240514719400.0,5055061640.0,4731109000.0,,,122056017900.0,,67798263000.00001,15524188300.0,,5184859874.927107,9600411097.691895,,,,,,,,,,,
2020-09-04,39695834120.0,,,10675333179.11556,6979716880.0,78162550.0,4634980890.0,,,,,,,,4286742350.0000005,1030486480.0,20007723800.0,,382075237.0532458,2705432160.0,,,1009127909.4709154,,,,,,53854771050.0,,,,,,,12829411320.0,,,225085827500.0,4960399570.0,4491370300.0,,,116927189700.0,,64928612590.0,15436201950.0,,5381853346.333051,9057604656.468061,,,,,,,,,,,
2020-09-07,40558458040.0,,,10675333179.11556,6979716880.0,78162550.0,4634980890.0,,,,,,,,4286742350.0000005,1030486480.0,20007723800.0,,364650230.97495747,2705432160.0,,,1009127909.4709154,,,,,,53854771050.0,,,,,,,12829411320.0,,,225085827500.0,4960399570.0,4491370300.0,,,116927189700.0,,64928612590.0,15436201950.0,,5381853346.333051,9020334500.805153,,,,,,,,,,,
2020-09-08,39771502880.0,,,10207200000.0,6736769810.0,77791410.0,4524597110.0,,,,,,,,4168980609.9999995,1113943290.0,19492485410.0,,342550218.8183807,2612030970.0,,,1013164417.2592816,,,,,,50829920290.0,,,,,,,12245659980.0,,,218175091900.0,4775353940.0,4473464500.0,,,110243370000.0,,61699701460.0,15377544380.0,,5289265999.349501,9121632883.789587,,,,,,,,,,,
2020-09-09,40679528060.0,,,10116354185.435535,7080744370.0,78014090.0,4725450070.0,,,,,,,,4231356689.9999995,1099988220.0,19748843820.0,,355725224.8966691,2695825180.0,,,1018210076.0542235,,,,,,52560323820.0,,,,,,,12219423970.0,,,228324134900.0,4817604240.0,4779852550.0,,,114077974200.0,,63961713380.0,15639959820.0,,5464590780.07933,8930731414.385399,,,,,,,,,,,
2020-09-10,41345413200.0,,,10037170016.632105,7320484220.0,78311000.0,4720898170.0,,,,,,,,4151773410.0,1095062900.0,19601752930.0,,340000206.661804,2638183300.0,,,1014173568.2658573,,,,,,51747566060.0,,,,,,,12019374350.0,,,223032552900.0,4701014800.0,4999695930.0,,,112258610100.0,,62569023690.0,15757274950.0,,5382838777.046233,8947937144.390768,,,,,,,,,,,
2020-09-11,41617820750.0,,,9779614634.919958,7192997140.0,78311000.0,4552477550.0,,,,,,,,4067350610.0,1109291600.0,19415998140.0,,340000206.661804,2645121670.0,,,1014173568.2658573,,,,,,51349389320.0,,,,,,,11530728580.0,,,215887157300.0,4581216470.0,4810690310.0,,,109894878800.0,,60963438760.0,15587476730.0,,5366094044.376358,8741468344.068707,,,,,,,,,,,
2020-09-14,41769158280.0,,,9933814514.488234,7117627420.0,78014090.0,4609376410.0,,996504620.0,,,,,,4189414149.9999995,1112575150.0,19755567980.0,,340000206.661804,2692622850.0,,,1019219227.0607994,,,,,,51537790050.0,,,,,,,11901312290.0,,,219360124600.0,4690853330.0,4919119850.0,,766222960.2791197,111977413800.0,,64045984410.0,15954858340.0,,5413372349.691399,8680292404.723564,,,,,,,,,,,
2020-09-15,42344240890.0,,,10020500000.0,6982122290.0,78682150.0,4653188530.0,,1030428180.0000001,,,,,,4224366260.0,1056207590.0,19526946700.0,,340000206.661804,2654728650.0,,,1009127909.4709154,,,,,,51200756550.0,,,,,,,12219423970.0,,,218257222800.0,4729894750.0,5172785280.0,,875307877.0799785,112096384100.0,,68525655069.99999,16584655380.0,,5188800000.0,8688895269.726248,,,,,,,,,,,
2020-09-16,43600342390.0,,,9911200000.0,6788887170.0,78311000.0,4608807420.0,,1034668629.9999999,,,,,,4227054890.0000005,1043347029.9999999,19709339410.0,,285175176.27036226,2567732120.0,,,1014173568.2658573,,,,,,49859084870.0,,,,,,,12216144470.0,,,212261661000.0,4727755500.0,5098177800.0,,954164439.0767579,107737787600.0,,66995470539.99999,16566131930.0,,5137666378.684687,8856397772.410091,,,,,,,,,,,
2020-09-17,43645743650.0,,,9602762375.345335,6743986060.0,79424430.0,4542804740.0,,1051630410.0,,,,,,4179735100.0,1025561160.0,19830374200.0,,297500182.34865063,2626441440.0,,,1014173568.2658573,,,,,,48723212390.0,,,,,,,12294852510.0,,,206254366200.0,4688179260.0,4919119850.0,,854279455.1798174,105982688200.0,,64595963780.0,16133918280.0,,5145317140.863924,8669041706.924314,,,,,,,,,,,
2020-09-18,46097411640.0,,,9736394319.667875,6978915070.0,79797800.0,4687327840.0,,1065199830.0,,,,,,4132415320.0,1070162669.9999999,20328802210.0,,291550182.34865063,2604025150.0,,,1019219227.0607994,,,,,,49613517690.0,,,,,604440000.0,,12298132010.0,,,206582890200.0,4789793920.0,4567967310.0,,892434588.030059,109704667400.0,,64316538780.0,15899288010.0,,5152968678.746515,8805735165.05636,,,,,,,,,,,
2020-09-21,46052010380.0,,,10081882361.655031,7083951590.0,79275970.0,4863145310.0,,1011770230.0,,,,,,4074341040.0,1110933380.0,19789188750.0,,280500170.1920739,2587479800.0,,,1014173568.2658573,,,,,,50305977360.0,,,,,635490000.0,,12304691020.0,,,214960250500.0,4914405570.0,4524197590.0,,864792814.0096618,112936143800.0,,67026517760.0,15871502850.0,,5091760642.054228,8704409943.639292,,,,,,,,,,,
2020-09-22,47656188200.0,,,10163365284.85977,7348547410.0,78756380.0,4955890450.0,,1017706850.0,,,,,,4161452460.0000005,1150883200.0,19839619920.0,,266900170.1920739,2646189120.0,,,1019219227.0607994,,,,,,52740770960.0,,,,,694692000.0,,12737585260.0,,,220322230400.0,4996766920.0,4675402080.0,,854262607.3537306,116301946000.0,,69009104670.0,16343850630.0,,5026727224.272321,9086769263.285025,,,,,,,,,,,
2020-09-23,47701589460.0,,,10107956872.213932,7400664770.0,78607920.0,4811367350.0,,988871820.0,,,,,,4050143420.0,1107376200.0,19668153960.0,,263500170.1920739,2582142590.0,,,1010137060.4774913,,,,,,50751875660.0,,,,,632178000.0,,11914430290.0,,,213082970900.0,4800490200.0,4497338890.0,,901648517.1765969,111982594700.0,,66347914180.00001,16130831040.0,,4273100000.0,9428862204.77724,,,,,,,,,,,
2020-09-24,47913462000.0,,,10080252355.05833,7520935590.0,76603750.0,4830712960.0,,988023730.0,,,,,,4036162570.0,1023919380.0,19634533180.0,,263500170.1920739,2583210030.0,,,1009127909.4709154,,,,,,51431410740.0,,,,,657846000.0,,11927548300.0,,,213763484700.0,4801025010.0,4618700400.0,,851630059.0445517,110739440600.0,,67554320540.0,16183314120.0,,4262055866.6204696,9299791384.863123,,,,,,,,,,,
2020-09-25,48291805820.0,,,10633521478.218348,7631584750.0,76603750.0,5077654000.0,,1016010670.0,,,,,,4125962620.0000005,1106281680.0,19912745110.0,,297500182.34865063,2637649580.0,,,1009127909.4709154,,,,,,52791972210.0,,,,,679788000.0,,12232541980.0,,,219700381600.0,4965212900.0,4728124700.0,,862160258.9908749,117114871300.0,,69953827300.0,16402508190.0,,4408491329.602769,9334210272.410091,,,,,,,,,,,
2020-09-28,48291805820.0,,,10792412929.80144,7820810850.0,77197580.0,5168692170.0,,1051630410.0,,,,,,4231894410.0,1031307360.0,20316194420.0,,323000206.661804,2668071680.0,,,1019219227.0607994,,,,,,54354356100.0,,,,,692208000.0,,12373560560.0,,,225297021500.0,4967886970.0,4844512370.0,,909546168.8137412,117794949800.0,,71302163810.0,16309890980.0,,4500976658.977718,9411652764.35856,,,,,,,,,,,
2020-09-29,48503678370.0,,,10709300000.0,8149551100.0,77568720.0,5139673750.0,,1114389000.0,,,,,,4153924310.0000005,1053197680.0,20235504560.0,,323000206.661804,2667537960.0,,,1012155266.2527059,,,,,,53829418970.0,,,,,776250000.0,,12311250020.0,,,228206804900.0,4901570040.0,4947968070.0,,925341472.08803,125010119000.0,,73098467390.0,16468883860.000002,,4445100000.0,9691784239.130434,,,,,,,,,,,
2020-09-30,47595653190.0,,,10895288720.560255,8042910970.0,77568720.0,5099844550.0,,1056718940.0,,,,,,4149084790.0,1057302110.0000001,20012766910.0,,338323073.1825918,2701162390.0,,,1012155266.2527059,,,,,,53810032090.0,,,,,786186000.0,,12367001550.0,,,231175253300.0,4880712290.0,4966868640.0,,910862446.3231347,124677392400.0,,72096085640.0,16328414420.0,,4339884471.0631275,9632507273.215244,,,,,,,,,,,
2020-10-01,48579347130.0,,,11525014917.665691,8149551100.0,77568720.0,5174382060.0,,1097427220.0,,,,,,4172206960.0000005,1102450880.0,19935439130.0,,344698504.7410649,2792962410.0,,,1017200925.0476478,,,,,,55443501210.0,,,,,768798000.0,,12835970320.0,,,231069656300.0,5014950600.0,5258335190.0,,968778556.0923241,128511669800.0,,74730664220.0,16797674960.0,,4341770682.6378765,9791972416.80086,,,,,,,,,,,
2020-10-02,48503678370.0,,,11189617453.68745,8105451800.0,77494490.0,5012789300.0,,1096579130.0,,,,,,4146933890.0000005,1068520890.0,19706817850.0,,348098735.7160224,3164966000.0,,,1019219227.0607994,2918231760.0,,,,,53653445730.0,,,,,762174000.0,,12632641200.0,,,225167958500.0,4924567040.0,5248387530.0,,941136775.3623189,125411097100.0,,75227419780.0,16282105820.0,,4424758637.717176,9867508574.879227,,,,,,,,,,,
2020-10-05,49336034780.0,,,11397530433.126717,8165587210.0,77023140.0,5021893120.0,,1075376900.0,,,,,,4241035729.9999995,1061953800.0,20081689510.0,,348948796.4989059,3282918360.0,,,1019219227.0607994,3055147630.0,,,,,54212682720.0,,,,,755550000.0,,12717908250.0,,,230964059300.0,5029390570.0,5327968840.0,,1000369155.9312936,129864514000.0,,80243763850.0,16763715320.0,,4443618841.246932,10004238586.956522,,,,,,,,,,,
2020-10-06,48492150400.0,,,11850145525.319021,8307506789.999999,76974890.0,5274524040.0,,930353680.0,,,,,,4213611770.0000005,1078097910.0,20083370540.0,,344273474.34962314,3240220680.0,,,1009127909.4709154,2966887810.0,,,,,54252947790.0,,,,,676890000.0,,12635920710.0,,,224874633500.0,5164698510.0,5273256690.0,,1022745840.0429415,126905319600.0,,77768856690.0,17060090400.000002,,4420986597.011226,10150530139.559849,,,,,,,,,,,
2020-10-07,48946764310.0,,,12217200000.0,8798211750.0,76455290.0,5508947340.0,,907455270.0,,,,,,4331911230.0,1069341780.0,20248112350.0,,344698504.7410649,3282384640.0,,,1012861652.7097217,3032516910.0,,,,,56917898480.0,,,,,727398000.0,,13118007480.0,,,228335867900.0,5247594670.0,5379696690.0,,1053020169.0821255,130827349100.0,,79915550360.0,17902907020.0,,4344600000.0,10276742458.400429,,,,,,,,,,,
2020-10-08,50568220590.0,,,12391132274.615551,8855139940.0,76381070.0,5477083980.0,,898974380.0,,,,,,4509360420.0,1049640500.0,20602811530.0,,345123535.13250667,3409410260.0,,,1009127909.4709154,3400266160.0,,,,,57681940480.0,,,,,777492000.0,,13406603650.0,,,226517253200.0,5233689510.0,5338911270.0,,1087243323.9398818,130313024600.0,,81388075760.0,18035658360.0,,4450937004.143473,10799758662.104134,,,,,,,,,,,
2020-10-09,51628986380.0,,,12982241611.589674,9117330340.0,75713010.0,5600554500.0,,896430120.0,,,,,,4518501750.0,1060038399.9999999,20770074890.0,,344273474.34962314,3380589320.0,,,1007109607.4577639,3836473350.0,,,,,59643992410.0,,,,,879336000.0,,13724715330.0,,,231456845200.0,5232619880.0,5454304170.0,,1039857414.1170155,133578132400.0,,83064625770.0,18088141450.0,,4403439688.188028,10840873282.340311,,,,,,,,,,,
2020-10-12,52553368000.0,,,13036831801.302433,9248024640.0,76640860.0,5620469090.0,,905759100.0,,,,,,4522803550.0,1038148089.9999999,21113847330.0,,361274629.2244104,3384859090.0,,,1010137060.4774913,3743687390.0,,,,,60434877790.0,,,,,960480000.0,,13409883150.0,,,236431636300.0,5265778350.0,5461267540.0,,1104354898.013956,132846865200.0,,82128773780.0,17943041150.0,,4415313314.904119,10983340217.391304,,,,,,,,,,,
2020-10-13,52007831300.0,,,13308077741.914398,9604026280.0,75416100.0,5684195810.0,,898126290.0,,,,,,4510973600.0,1110659750.0,20908760590.0,,361274629.2244104,3447838180.0,,,1010137060.4774913,3775370400.0,,,,,63090383590.0,,,,,996912000.0,,13265585060.0,,,243741293800.0,5287170910.0,5417497810.0,,1079345672.3027375,134868818900.00002,,84479492040.0,18063443520.0,,4528121195.980227,11179351771.336555,,,,,,,,,,,
2020-10-14,50886450330.0,,,13300400000.0,9608035310.0,75713010.0,5502119470.0,,892189670.0,,,,,,4496992750.0,1086306770.0,21028954870.0,,329822489.6669098,3335223030.0,,,1009127909.4709154,3847222940.0,,,,,61575721260.0,,,6972059600.0,,1096272000.0,,12967150390.0,,,238883832800.0,5180208110.0,5537864550.0,,1064866646.5378422,131886467700.00002,,83157767430.0,17773242930.0,,4530100000.0,11269230240.203972,,,,,,,,,,,
2020-10-15,49840838330.0,,,13158191111.284954,9336223240.0,75341870.0,5586329780.0,,887949230.0,,,,,,4481936460.0,1040610750.0,20719643730.0,,337473012.3997082,3318143950.0,,,1007109607.4577639,3530958590.0,,,,,62529655300.0,,,7062298050.0,,990702000.0,,12852367830.0,,,238344114900.0,5147584460.0,5151895190.0,,994245450.8856683,131420894300.00002,,83650087670.0,17905994260.0,,4568531030.137815,11043762198.06763,,,,,,,,,,,
2020-10-16,49295301640.0,,,13108271449.542187,9305754630.0,76826440.0,5746784560.0,,905759100.0,,,,,,4456125670.0,999292780.0,20978523710.0,,311121213.22635543,3258367190.0,,,1008118758.4643397,3337465900.0,,,,,63200242590.0,,,7025838070.0,,948474000.0,,12940914380.0,,,239881137600.0,5181277740.0,4814669380.0,,1054821994.0955448,130069268800.0,,82652141240.0,17875121860.0,,4525670533.768638,10952926060.11809,,,,,,,,,,,
2020-10-19,49477147210.0,,,12771308337.224916,9392280150.0,88777210.0,5833270820.0,,902366740.0,,,,,,4459889740.0,997651010.0,20302746110.0,,316646596.1585218,3191652060.0,,,1007109607.4577639,3335202830.0,,,,,63830067720.0,,,7281969430.0,,883476000.0,,12704790240.0,,,234730351600.0,5141701510.0,4843517600.0,,1046920705.8507783,130287430200.0,,82922695610.0,17621968150.0,,4439949936.068822,11134598336.017176,,,,,,,,,,,
2020-10-20,48264843450.0,,,12951022166.39973,9142769870.0,86550360.0,5729714900.0,,444346880.0,,,,,,4464191540.0,1018720430.0,20410332590.0,,332372659.8589837,3224209040.0,,,1006100552.6891251,3314269410.0,,,,,66296178589.99999,,,7428720840.0,,941022000.0,,12865485840.0,,,236959621200.0,5124052650.0,4711213670.0,,1037702536.231884,128762738200.0,,82381586870.0,18276463110.0,,4371762728.885329,11191968531.937735,,,,,,,,,,,
2020-10-21,48295151040.0,,,12755500000.0,9072291310.0,84323510.0,5560156310.0,,438765720.0,,,,,,4382457370.0,1034317280.0,20868415660.0,,309421103.8171651,3147353210.0,,,1009127909.4709154,3280323330.0,,,,,64579693840.0,,,7461534830.0,,907488000.0,,13262305560.0,,,249994981600.0,5074849760.0,4491370300.0,,1021899959.742351,124560389700.0,,78868815430.0,18480220980.0,,4250000000.0,11164239606.816961,,,,,,,,,,,
2020-10-22,47340461830.0,,,12595726081.39985,8895689870.0,83284310.0,5520327110.0,,435760470.0,,,,,,4523341270.0,1030212849.9999999,21587900270.0,,313671383.4184293,3131875300.0,,,1005091401.6825492,2971979720.0,,,,,64340588960.0,,,6979351600.0,,816822000.0,,12904839860.0,,,239271021700.0,5131540040.0,4562993480.0,,1012735084.5410628,122739534500.0,,78030540430.0,17868947380.0,,4145799282.2360187,11028463479.60279,,,,,,,,,,,
2020-10-23,47537461190.0,,,12831579027.770977,8846273870.0,83878140.0,5634693810.0,,437907070.0,,,,,,4523341270.0,1002849960.0,21786262850.0,,323022027.7169949,3190584620.0,,,1010137060.4774913,2890509120.0,,,,,65227414550.0,,,6668530270.0,,804816000.0,,13275423570.0,,,238226784900.0,5107473410.0,4472469730.0,,1007467277.2410091,125073495400.0,,78403107090.0,18214718300.0,,4142972795.4372654,10901292887.815351,,,,,,,,,,,
2020-10-26,46688848560.0,,,12560846527.403734,8724759120.0,84249280.0,5230711920.0,,433613870.0,,,,,,4385145990.0,974392550.0,20274168450.0,,336622951.6168247,3082239240.0,,,1002064044.9007589,2896166800.0,,,,,63700324740.0,,,6552769830.0,,744372000.0,,12737585260.0,,,231398180300.0,5027251320.0,4371998330.0,,928450234.8362856,126515310500.0,,75351608670.0,17334854790.0,,4145799282.2360187,10908942243.692968,,,,,,,,,,,
2020-10-27,47810229540.0,,,12603200000.0,9010723840.0,82542030.0,5406529390.0,,432755230.0,,,,,,4296421390.0,964268280.0,19473993980.0,,327272319.4748359,3059822950.0,,,1009127909.4709154,2870141470.0,,,,,63751525990.0,,,6695875250.0,,753066000.0,,12727746760.0,,,235164472500.0,5028320950.0,4303359450.0,,908695974.2351047,131980313700.0,,75852799540.0,17282371700.0,,4230600000.0,10754998892.914654,,,,,,,,,,,
2020-10-28,46704002350.0,,,12381426829.269518,8804148760.0,83507000.0,5244367650.0,,428891340.0,,,,,,4119509920.0000005,949492320.0,18627590940.0,,323022027.7169949,2962151990.0,,,998027537.1123927,2779618580.0,,,,,63310101590.0,,,6590141310.0,,718704000.0,,11976740830.0,,,225637278400.0,4905848550.0,4380951230.0,5394834790.0,919231582.1256038,125133215600.0,,74127461040.0,16553782970.0,,4216565152.810289,10880257145.732689,,,,,,,,,,,
2020-10-29,45703851750.0,,,12535100000.0,8554638470.0,84991560.0,5251764500.0,,428462020.0,,,,,,4169205000.0,971109000.0,18441836160.0,,325147167.51762706,2993107820.0,,,997018386.105817,2653452300.0,,,,,64671657260.0,,,6568265330.0,,708354000.0,,12255498490.0,,,228840386800.0,4981792130.0,4466501140.0,6688708830.0,910012929.4149221,119108042600.0,,75338302720.0,17140358649.999998,,4135700000.0,10651732541.599571,,,,,,,,,,,
2020-10-30,43870242320.0,,,12884525774.613594,8100983400.0,83358540.0,5557880350.0,,430179300.0,,,,,,4135256459.9999995,916383220.0,18567914070.0,,337287661.07464135,2845800800.0,,,1000550318.3908952,2845247670.0,,,,,60350370870.0,,,6427894400.0,,680616000.0,,12006256350.0,,,218386285800.0,4879642660.0,4155139250.0,6214277150.0,869187459.742351,112821039700.0,,68694197130.0,16220361010.0,,4440783306.469725,10532211305.689747,,,,,,,,,,,
2020-11-02,44143010660.0,,,12341655566.765997,7835271140.0,81651280.0,5544224630.0,,428462020.0,,,,,,4218241800.0,946208770.0,19376493730.0,,335158315.09846824,2816979860.0,,,997018386.105817,2996307750.0,,,,,60440345890.0,,,6307576470.0,,643770000.0,,12294852510.0,,,220054720000.0,4794607240.0,4276500750.0,6141686520.0,842848443.3709071,111548278300.0,,68849433240.0,16346937870.0,,4447015362.644857,10602011708.266237,,,,,,,,,,,
2020-11-03,46037235290.0,,,12460083859.53408,8079920840.0,83135850.0,5751336470.0,,428891340.0,,,,,,4350263930.0,1008869790.0,19763973170.0,,322808144.90639436,2980298510.0,,,1004082250.6759735,3304085590.0,,,,,61340593170.0,,,6613840300.0,,690138000.0,,12658877220.0,,,210681904200.0,5005323950.0,4323254770.0,5897989380.0,871821356.6827697,114807155100.0,,70171157850.0,16479689200.0,,4591371044.335121,10761692082.662373,,,,,,,,,,,
2020-11-04,49295301640.0,,,13646100000.0,8811439640.0,89074130.0,6171250030.0,,431896580.0,,,,,,4421394220.0,1072625330.0000001,19936279650.0,,343122404.57087284,2940245000.0,,,1003073099.6693978,3377635440.0,,,,,65490591960.0,,,6890936140.0,,753480000.0,,13393485640.0,,,227648001600.0,5187695510.0,4712208440.0,5970580020.0,907379025.7648953,121424549200.0,,75972553120.0,18159147970.0,,4660953844.690756,11129817485.238863,,,,,,,,,,,
2020-11-05,48916456720.0,,,13343076869.404696,8982370390.0,90261780.0,6468262060.0,,432755230.0,,,,,,4510845950.0,1089863950.0,20015223600.0,,339691186.4818867,2892131900.0,,,1010137060.4774913,3618086870.0,,,,,71568814170.0,,,7079616540.0,,783288000.0,,14308466660.0,,,239681276500.0,5426573950.0,4893067170.0,6159834180.0,929767190.016103,126361993200.0,,79017655460.0,18853777060.0,,4557100000.0,11349736560.654856,,,,,,,,,,,
2020-11-06,48795226340.0,,,13951599575.776115,8286914650.000001,92043270.0,6335687730.0,,430608620.0,,,,,,4181109190.0,1104390780.0,19357223120.0,,343122404.57087284,2969732460.0,,,1009127909.4709154,3472118710.0,,,,,73961078190.0,,,6995758590.0,,837522000.0,,14501957270.0,,,237537080400.0,5552660570.0,4616738340.0,5895396850.0,933718042.1363392,127398246900.0,,89321561340.0,19208809710.0,,4548609980.925885,11299059561.191626,,,,,,,,,,,
2020-11-09,47946613710.0,,,12650677716.120174,7901382380.0,92377290.0,6010626960.0,,430608620.0,,,,,,4215637060.0,1096613380.0,22445045590.0,,343122404.57087284,2907695910.0,,,1004082250.6759735,3712570140.0,,,,,66238734450.0,,,6653946280.0,,785772000.0,,14298628150.0,,,216434911000.0,5588762290.0,4021096190.0,5887619280.0,973557179.28073,110037949900.0,,83008446140.0,19461963420.0,,4456057159.166659,11395632716.049383,,,,,,,,,,,
2020-11-10,46916155510.0,,,12406446507.370825,7751227700.0,90558700.0,6102234920.0,,428462020.0,,,,,,4237756480.0,1117167930.0,23271555700.0,,347411439.33868223,2921600660.0,,,1008118758.4643397,3729543180.0,,,,,61027620840.0,,,6472557880.0,,748512000.0,,14367497690.0,,,214841410100.0,5705149930.0,4015978990.0,5934284700.0,879088023.3494364,107984948500.0,,77561129600.0,19313775880.0,,4411708484.073713,11000734554.482018,,,,,,,,,,,
2020-11-11,49780223150.0,,,12737844173.562042,7767460640.0,90929840.0,6145748690.0,,427174060.0,,,,,,4193517640.0,1133833790.0,22215691120.0,,386012703.62265986,2982032810.0,,,1004082250.6759735,3275797180.0,,,,,64933093890.0,,,6516309850.0,,746442000.0,,14521634280.0,,,225363202500.0,5699222790.0,4327104790.0,5895396850.0,875151804.8845947,115472795700.0,,82710827860.0,19810821580.0,,4567892030.574201,11733160688.405796,,,,,,,,,,,
2020-11-12,49704454160.0,,,12820900000.0,7773142170.0,88406070.0,6137160450.0,,426744740.0,,,,,,4184885680.0000005,1137444730.0,21713613330.0,,372716715.2929735,2958501710.0,,,1009127909.4709154,3169069620.0,,,,,64510490450.0,,,6699521250.0,,740232000.0,,14223199610.0,,,221566921100.0,5657732750.0,4472433280.0,5794288470.0,867297859.6349972,112866312900.0,,80496728170.0,19928136720.0,,4527400000.0,11808698107.8905,,,,,,,,,,,
2020-11-13,49371070630.0,,,12776104096.693373,7730124890.0,90484470.0,6128572200.0,,428032700.0,,,,,,4137949350.0,1119945580.0,21709443250.0,,384726002.9175784,2894860760.0,,,1009127909.4709154,3388074970.0,,,,,64792226080.0,,,6680379760.0,,787428000.0,,14311746160.0,,,221004509000.0,5635640650.0,4394651830.0,5444297880.0,877794652.4422973,111951971400.0,,79901491590.0,19894177070.0,,4507643399.313183,11678659004.29415,,,,,,,,,,,
2020-11-16,49431685810.0,,,12757563474.108019,7829145800.0,89302340.0,6086203520.0,,428891340.0,,,,,5345838420.0,4147660320.0,1092724680.0,22110605070.0,,389872842.2076343,2876142840.0,,,1009127909.4709154,3693097920.0,,,,,64028155070.0,,2618924736.256176,6565530830.0,,765486000.0,,14501957270.0,,,224894525800.0,5722931380.0,4556355370.0,5146157770.0,865985755.5018786,112064130700.0,,80789837090.0,20227599040.0,,4467190234.890107,11523759480.676327,,,,,,,,,,,
2020-11-17,49704454160.0,,,13259000000.0,8019071170.0,89153750.0,6070744680.0,,429320660.0,,,,,5290888540.0,4042997710.0,1078836460.0,22350801750.0,,385154899.1004133,2824267450.0,,,1009127909.4709154,3693097920.0,,,,,64749915960.0,,2620263685.5149665,6662149770.0,,766314000.0,,14836466460.0,,,225316334900.0,5761188430.0,4480620800.0,4982828830.0,839743766.7740204,111458441400.0,,84731024720.0,20622765810.0,,4376651939.824592,11520890968.867418,,,,,,,,,,,
